Co_Ref,crm_customer_complained,Time_to_Renewal,crm_competitors_mentioned,crm_refund_mentioned,crm_contractor_engagement,crm_customer_payment_intention,crm_membership_overdue,crm_dissatisfaction_with_support,crm_contractor_sentiment_score,Prospect_Outcome
PS2174,No,14_out,No,No,0,0,No,0,50.0,Won
PS2200,No,45_out,Not Discussed,No,1,0,Yes,0,16.666666666666668,Won
PS2262,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
PS2425,No,pre_renewal,No,No,1,0,Yes,0,0.0,Churned
PS2503,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
PS2662,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
PS2723,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
PS3050,No,14_out,No,No,0,0,Not Discussed,0,90.0,Won
PS3145,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Won
PS3182,No,45_out,No,No,0,0,Not Discussed,0,50.0,Won
PS3536,No,45_out,Yes,No,0,0,Yes,0,33.333333333333336,Won
PS3651,No,14_out,No,No,0,0,Yes,0,70.0,Won
PS3739,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Churned
PS4078,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
PS4129,No,14_out,No,No,1,0,No,0,16.666666666666668,Won
PS4187,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
PS4532,No,14_out,No,No,1,1,Not Discussed,0,32.5,Churned
PS4846,No,14_out,No,No,0,0,Yes,0,57.5,Won
PS5333,No,14_out,No,No,1,0,No,1,16.666666666666668,Churned
PS5572,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PS5720,No,14_out,Not Discussed,No,1,0,No,0,14.0,Won
PS6049,No,14_out,No,No,1,0,No,0,16.666666666666668,Churned
PS6053,No,14_out,No,No,0,0,Not Discussed,0,67.5,Won
PS6155,No,14_out,No,No,0,0,No,0,33.333333333333336,Won
PS6280,No,pre_renewal,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
PS6784,No,14_out,No,No,0,0,Yes,0,33.333333333333336,Churned
PS6859,No,45_out,No,No,0,0,Not Discussed,0,50.0,Won
PS6891,No,14_out,No,No,1,0,Not Discussed,0,12.5,Won
PS6936,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
PS6943,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PS7006,No,14_out,No,No,0,0,Not Discussed,0,37.5,Won
PS7236,No,14_out,No,No,1,0,No,0,6.666666666666667,Won
PS7842,No,14_out,No,No,1,0,No,0,25.0,Won
PS7953,No,14_out,No,No,1,0,Not Discussed,0,32.5,Won
PS7962,Yes,prior_year,Yes,No,1,1,No,1,20.0,Won
PS8015,No,45_out,No,No,0,0,No,0,50.0,Won
PS8192,No,14_out,No,No,0,0,No,0,35.0,Won
PS8201,No,pre_renewal,No,No,1,0,Not Discussed,0,22.5,Churned
PS8497,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
PS8746,No,14_out,Not Discussed,No,1,0,Not Discussed,0,34.285714285714285,Won
PS8861,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Churned
PS8959,No,45_out,Not Discussed,No,1,0,Not Discussed,0,20.0,Won
PS9125,No,14_out,No,No,0,0,Not Discussed,1,37.5,Churned
PS9612,No,45_out,No,No,0,0,Not Discussed,0,45.0,Won
PS9635,No,14_out,Yes,No,0,0,Not Discussed,0,50.0,Won
PT0219,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
PT0352,No,14_out,No,No,0,0,No,0,33.333333333333336,Won
PT0830,No,14_out,No,No,0,0,No,0,50.0,Won
PT0945,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
PT1180,Yes,14_out,No,No,1,0,Not Discussed,1,33.333333333333336,Churned
PT1268,No,14_out,No,No,0,0,Yes,0,63.333333333333336,Won
PT1538,No,45_out,No,No,0,0,Yes,1,60.0,Won
PT1547,No,14_out,No,No,0,0,Not Discussed,0,60.0,Won
PT1581,No,14_out,No,No,0,0,Not Discussed,0,85.0,Won
PT1586,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
PT1876,Yes,14_out,Not Discussed,No,1,0,No,1,0.0,Won
PT1910,No,45_out,No,No,1,0,No,0,13.333333333333334,Won
PT2264,No,pre_renewal,No,No,1,0,No,0,10.0,Won
PT2320,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
PT2675,No,14_out,No,No,0,0,No,0,52.5,Won
PT2686,No,14_out,No,No,1,0,No,1,16.666666666666668,Churned
PT2981,No,14_out,Not Discussed,No,1,0,Not Discussed,0,8.333333333333334,Won
PT3024,No,45_out,Not Discussed,No,1,0,Not Discussed,0,14.285714285714286,Won
PT3094,No,14_out,Not Discussed,No,1,0,Not Discussed,0,8.333333333333334,Won
PT3580,No,pre_renewal,No,No,0,0,No,0,65.0,Won
PT3610,No,14_out,No,No,0,0,Not Discussed,0,60.0,Won
PT3723,No,14_out,No,No,0,0,No,0,45.0,Won
PT3918,No,14_out,No,No,0,0,Not Discussed,0,37.5,Won
PT4061,No,45_out,No,No,1,0,No,0,28.0,Won
PT4132,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
PT4167,No,pre_renewal,No,No,0,0,Not Discussed,0,65.0,Won
PT4494,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PT4529,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PT4608,No,14_out,No,No,0,0,No,0,25.0,Churned
PT4654,No,14_out,No,No,0,1,No,1,46.66666666666666,Won
PT4802,No,14_out,No,No,0,0,Yes,0,32.5,Won
PT4884,No,pre_renewal,No,No,0,0,Not Discussed,0,65.0,Won
PT4999,No,14_out,No,No,1,0,Not Discussed,0,12.5,Won
PT5071,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
PT5371,No,45_out,Not Discussed,No,1,0,Not Discussed,0,25.714285714285715,Won
PT5750,No,45_out,No,No,1,0,Yes,0,0.0,Won
PT5849,No,14_out,No,No,0,0,No,0,33.333333333333336,Won
PT6079,No,14_out,No,No,0,0,Yes,0,33.333333333333336,Won
PT6261,No,14_out,No,No,0,0,Not Discussed,0,75.0,Won
PT6278,No,14_out,No,No,0,0,No,0,33.333333333333336,Won
PT6354,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
PT6511,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PT6568,No,14_out,Not Discussed,No,1,0,Not Discussed,1,10.0,Won
PT6657,No,14_out,No,No,0,0,No,0,70.0,Won
PT6779,No,14_out,No,No,0,0,Not Discussed,0,65.0,Won
PT7035,No,14_out,No,No,0,0,No,0,50.0,Won
PT7044,No,14_out,No,No,1,0,Not Discussed,0,16.666666666666668,Won
PT7244,No,14_out,No,No,0,0,Not Discussed,1,76.66666666666667,Won
PT7521,No,14_out,No,No,0,0,No,0,25.0,Won
PT7522,No,14_out,Not Discussed,No,1,0,No,0,25.0,Won
PT7538,No,prior_year,No,No,0,0,Not Discussed,0,50.0,Won
PT7545,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PT8005,No,14_out,No,No,1,0,No,0,25.0,Won
PT8274,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Won
PT8647,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
PT8717,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PT9040,No,14_out,No,No,0,0,Not Discussed,0,30.0,Won
PT9108,No,45_out,No,No,1,0,No,0,25.0,Won
PT9199,No,14_out,No,No,1,0,Yes,0,40.0,Won
PT9677,No,14_out,No,No,1,0,No,0,13.333333333333334,Won
PT9897,No,45_out,No,No,0,1,Yes,0,23.33333333333333,Won
PU0142,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PU0151,No,14_out,No,No,0,0,Yes,0,33.333333333333336,Won
PU0381,No,45_out,No,No,0,0,Yes,0,60.0,Won
PU0488,No,14_out,No,No,1,0,Not Discussed,0,16.666666666666668,Won
PU0566,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PU0620,No,14_out,No,No,0,0,Yes,0,43.333333333333336,Churned
PU0629,No,14_out,Not Discussed,No,1,0,Yes,0,0.0,Won
PU0859,No,14_out,No,No,1,1,Not Discussed,0,25.0,Won
PU0942,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
PU0951,No,14_out,No,No,0,0,Not Discussed,1,33.333333333333336,Churned
PU1098,No,14_out,No,No,0,0,Not Discussed,0,37.5,Won
PU1352,No,14_out,No,No,0,0,Not Discussed,0,37.5,Won
PU1492,No,14_out,No,No,0,0,Not Discussed,0,57.5,Won
PU1647,No,45_out,No,No,0,0,Not Discussed,0,50.0,Won
PU2063,No,14_out,No,No,0,0,No,0,26.666666666666668,Won
PU2297,No,14_out,Not Discussed,No,1,0,Not Discussed,0,18.571428571428573,Won
PU2342,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
PU2723,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PU2765,No,14_out,No,No,1,0,Not Discussed,0,12.5,Churned
PU3034,No,14_out,No,No,0,0,No,0,75.0,Won
PU3176,No,14_out,No,No,0,0,Yes,0,46.66666666666666,Won
PU3249,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
PU3488,Not Discussed,pre_renewal,No,No,0,0,Yes,0,55.0,Won
PU3500,No,14_out,No,No,0,0,Yes,0,33.333333333333336,Won
PU3525,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PU3702,No,14_out,No,No,0,0,Not Discussed,1,60.0,Won
PU3836,No,pre_renewal,No,No,1,0,Not Discussed,0,25.0,Won
PU4205,No,45_out,No,No,0,0,Yes,0,33.333333333333336,Won
PU4522,No,14_out,No,No,1,0,Not Discussed,0,0.0,Won
PU4860,No,45_out,No,No,1,0,Not Discussed,0,12.5,Churned
PU5184,No,14_out,No,No,1,0,No,0,45.0,Won
PU5218,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
PU5294,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
PU5295,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
PU5353,No,pre_renewal,No,No,1,1,Not Discussed,0,0.0,Churned
PU5501,No,14_out,No,No,0,0,Not Discussed,1,23.33333333333333,Won
PU5598,No,14_out,No,No,0,0,No,0,55.0,Won
PU5639,No,14_out,No,No,1,0,Yes,0,26.666666666666668,Won
PU5732,No,14_out,No,No,0,0,Not Discussed,1,37.5,Won
PU5983,No,prior_year,No,No,1,0,No,0,32.5,Won
PU6283,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
PU6531,No,14_out,No,No,0,1,Yes,0,50.0,Churned
PU6580,No,14_out,Not Discussed,No,0,0,Not Discussed,0,33.333333333333336,Churned
PU7334,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PU7560,No,pre_renewal,No,No,1,1,Yes,1,20.0,Churned
PU7861,No,45_out,No,No,0,0,Yes,0,23.33333333333333,Churned
PU8001,No,14_out,Not Discussed,No,1,0,Not Discussed,0,15.0,Won
PU8153,No,14_out,No,No,0,0,Yes,0,60.0,Won
PU8161,No,45_out,No,No,0,0,Not Discussed,0,60.0,Won
PU8218,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PU8392,No,45_out,No,No,0,0,Yes,0,50.0,Won
PU8516,No,45_out,No,No,0,0,Not Discussed,0,60.0,Won
PU8620,No,pre_renewal,No,No,0,1,Yes,0,25.0,Churned
PU8631,No,45_out,No,No,0,0,Not Discussed,0,50.0,Won
PU9222,No,14_out,No,No,1,0,Not Discussed,0,16.666666666666668,Won
PU9224,No,14_out,No,No,0,0,No,0,43.333333333333336,Won
PU9241,No,14_out,No,Yes,1,1,No,1,20.0,Churned
PU9302,No,14_out,No,No,0,0,Not Discussed,0,43.333333333333336,Won
PU9472,No,14_out,No,No,0,0,No,0,50.0,Won
PU9500,No,14_out,No,No,0,0,No,0,80.0,Won
PU9587,No,14_out,No,No,0,1,Not Discussed,1,50.0,Won
PU9664,No,pre_renewal,No,No,0,0,Not Discussed,0,70.0,Won
PU9950,No,14_out,No,No,0,0,No,0,63.333333333333336,Won
PV0060,No,45_out,Not Discussed,No,0,0,Not Discussed,0,30.0,Won
PV0151,No,14_out,No,No,0,0,Yes,0,50.0,Churned
PV0361,No,pre_renewal,Not Discussed,No,1,0,No,0,10.0,Won
PV0471,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PV0508,No,45_out,No,No,0,0,Not Discussed,0,50.0,Won
PV0712,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Won
PV0726,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PV1103,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
PV1114,No,45_out,Not Discussed,No,0,0,No,0,30.0,Won
PV1326,No,14_out,No,No,0,0,No,0,65.0,Won
PV1769,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
PV1778,No,14_out,No,No,1,0,Not Discussed,0,0.0,Won
PV1780,No,45_out,Not Discussed,No,1,0,Not Discussed,1,8.333333333333334,Won
PV2451,No,14_out,No,No,0,0,Yes,0,33.333333333333336,Won
PV2623,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
PV2670,No,14_out,No,No,0,0,Not Discussed,0,75.0,Won
PV3176,No,prior_year,No,No,1,0,Not Discussed,0,25.0,Won
PV3498,No,14_out,No,No,0,0,Yes,0,50.0,Won
PV3552,No,14_out,Not Discussed,No,0,0,Not Discussed,0,70.0,Won
PV4252,No,14_out,No,No,1,0,Not Discussed,0,25.714285714285715,Won
PV4906,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Won
PV5018,No,45_out,No,No,0,1,No,1,50.0,Won
PV5686,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PV5869,No,14_out,No,No,0,0,Yes,0,37.5,Won
PV5881,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PV6305,No,14_out,No,No,1,0,Not Discussed,0,12.5,Won
PV6360,No,14_out,No,No,1,0,Not Discussed,0,17.5,Won
PV6434,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
PV6881,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Won
PV7088,No,14_out,No,No,1,0,No,0,0.0,Won
PV7120,No,14_out,No,No,0,1,No,1,43.333333333333336,Won
PV7331,No,14_out,No,No,1,0,No,0,25.0,Won
PV7359,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
PV7544,Not Discussed,14_out,Not Discussed,Not Discussed,1,0,Not Discussed,0,33.333333333333336,Won
PV7550,No,prior_year,No,No,1,0,Not Discussed,0,20.0,Won
PV7598,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PV7624,No,14_out,Not Discussed,No,1,0,Yes,0,8.333333333333334,Won
PV8076,No,14_out,No,No,0,0,Yes,0,45.0,Won
PV8369,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
PV8551,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
PV8554,No,14_out,No,No,0,0,Not Discussed,0,60.0,Won
PV9280,No,14_out,No,No,0,0,No,0,50.0,Won
PV9455,No,14_out,No,No,0,0,No,0,57.5,Won
PV9634,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
PW0315,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
PW0376,No,14_out,No,No,0,0,Yes,0,37.5,Churned
PW0397,No,14_out,No,No,1,0,Yes,0,20.0,Won
PW0492,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
PW0544,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
PW0599,No,14_out,No,No,0,0,No,0,70.0,Won
PW0667,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Won
PW1056,No,14_out,No,No,1,0,Yes,0,10.0,Won
PW1092,No,pre_renewal,No,No,0,0,Yes,0,50.0,Won
PW1422,No,14_out,No,No,0,1,Yes,1,37.5,Won
PW1778,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
PW2404,No,14_out,Not Discussed,No,1,0,Not Discussed,0,27.142857142857142,Won
PW2557,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PW2617,No,prior_year,No,No,1,0,Not Discussed,0,30.0,Won
PW2737,No,14_out,No,No,0,1,No,0,50.0,Won
PW3103,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
PW3432,No,14_out,No,No,0,0,Not Discussed,0,60.0,Won
PW3594,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PW3812,No,14_out,No,No,1,0,No,0,12.5,Won
PW4051,No,14_out,No,No,1,0,No,0,25.0,Churned
PW4145,No,14_out,Not Discussed,No,1,0,Not Discussed,0,50.0,Churned
PW4290,No,prior_year,No,No,1,0,No,1,80.0,Won
PW4405,No,14_out,No,No,1,0,No,0,25.0,Won
PW4416,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
PW4810,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
PW5251,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Won
PW5378,No,14_out,No,No,0,0,No,0,33.333333333333336,Won
PW5381,No,14_out,No,No,0,0,No,0,55.0,Won
PW5622,No,14_out,No,No,0,0,Not Discussed,0,40.0,Churned
PW5930,No,prior_year,No,No,0,0,Not Discussed,0,50.0,Won
PW5963,No,14_out,No,No,0,0,Yes,0,67.5,Won
PW6063,No,45_out,No,No,1,0,Not Discussed,0,25.0,Won
PW6082,No,14_out,No,No,0,0,Not Discussed,0,45.0,Churned
PW6309,No,pre_renewal,No,No,0,1,Yes,0,50.0,Won
PW6379,No,45_out,Not Discussed,No,1,0,Not Discussed,0,21.666666666666668,Won
PW6852,No,14_out,No,No,1,0,Not Discussed,0,0.0,Churned
PW6888,Yes,14_out,No,No,1,1,Not Discussed,1,0.0,Churned
PW7158,No,14_out,No,No,0,0,No,0,45.0,Won
PW7260,No,pre_renewal,No,No,1,0,Yes,0,0.0,Churned
PW7397,Yes,45_out,No,No,1,1,Not Discussed,1,30.0,Won
PW7636,No,pre_renewal,Not Discussed,No,1,0,Not Discussed,0,23.33333333333333,Won
PW7709,No,14_out,No,No,0,0,Not Discussed,0,56.66666666666666,Won
PW8147,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PW8156,No,prior_year,No,No,1,0,Yes,0,0.0,Won
PW8343,No,14_out,No,No,0,0,No,0,45.0,Won
PW8353,No,45_out,No,No,0,0,Yes,0,43.333333333333336,Won
PW8715,No,14_out,No,No,0,0,Not Discussed,0,37.5,Won
PW8873,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PW8986,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PW9427,No,14_out,No,No,1,0,Not Discussed,0,12.5,Won
PW9458,No,45_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
PW9548,No,14_out,No,No,1,0,Yes,0,16.666666666666668,Won
PW9565,No,14_out,No,No,0,0,Not Discussed,0,66.66666666666667,Won
PW9663,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Won
PX0194,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Churned
PX0265,No,prior_year,No,No,0,0,No,0,50.0,Won
PX0289,No,14_out,No,No,1,0,Not Discussed,0,20.0,Won
PX0628,No,14_out,No,No,0,0,Yes,0,37.5,Won
PX0787,No,14_out,No,No,1,0,Not Discussed,0,12.5,Won
PX0949,No,prior_year,No,No,0,0,Yes,1,50.0,Won
PX0982,No,14_out,No,No,1,0,Not Discussed,0,16.666666666666668,Won
PX1073,No,14_out,No,No,1,0,Yes,0,15.0,Won
PX1106,No,45_out,No,No,0,0,No,0,65.0,Won
PX1676,No,14_out,Not Discussed,No,1,0,Yes,0,0.0,Won
PX1791,No,14_out,Not Discussed,No,1,0,No,0,0.0,Won
PX1938,No,14_out,No,No,0,0,No,0,35.0,Won
PX1945,No,14_out,No,No,1,0,Yes,0,16.666666666666668,Won
PX2152,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PX2458,No,14_out,No,No,1,0,No,0,25.0,Won
PX2512,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
PX2549,Yes,45_out,No,No,0,0,Not Discussed,1,36.66666666666666,Won
PX2958,No,14_out,No,No,0,0,Not Discussed,0,43.333333333333336,Won
PX3101,Yes,prior_year,No,No,0,1,No,1,80.0,Won
PX3318,No,45_out,No,No,1,0,No,0,0.0,Churned
PX3505,No,45_out,Not Discussed,No,1,0,Not Discussed,0,20.0,Won
PX3602,No,14_out,Not Discussed,No,0,0,Not Discussed,0,33.333333333333336,Won
PX3611,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
PX3675,No,45_out,Not Discussed,No,1,0,Not Discussed,0,8.333333333333334,Won
PX3804,Not Discussed,14_out,Not Discussed,No,0,0,Not Discussed,0,32.857142857142854,Churned
PX3909,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PX4080,No,pre_renewal,No,No,0,1,Not Discussed,0,50.0,Churned
PX4089,No,45_out,No,No,0,0,Yes,1,23.33333333333333,Won
PX4558,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PX4711,No,pre_renewal,No,No,1,1,Not Discussed,1,20.0,Won
PX4806,No,14_out,No,No,0,0,No,0,45.0,Won
PX5045,No,14_out,No,No,0,0,No,0,50.0,Won
PX5143,No,14_out,No,No,1,0,Yes,0,25.0,Won
PX5565,No,14_out,No,No,0,0,Not Discussed,0,37.5,Won
PX5753,No,14_out,No,No,1,0,Not Discussed,0,0.0,Won
PX5992,No,14_out,No,No,0,0,No,0,50.0,Won
PX6134,No,14_out,No,No,0,0,Yes,0,50.0,Won
PX6146,No,14_out,No,No,1,0,No,0,0.0,Won
PX6240,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PX6504,No,pre_renewal,No,No,0,0,Yes,0,65.0,Won
PX6594,No,14_out,No,No,0,0,No,0,75.0,Won
PX6626,No,14_out,No,No,1,0,No,0,43.333333333333336,Won
PX6709,No,14_out,No,No,1,0,No,0,0.0,Won
PX6811,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PX6822,No,45_out,No,No,0,0,Not Discussed,1,22.0,Won
PX7241,No,14_out,No,No,1,0,Not Discussed,0,12.5,Won
PX7303,No,14_out,No,No,0,1,Not Discussed,0,46.66666666666666,Won
PX7784,No,14_out,No,No,0,0,Not Discussed,0,66.66666666666667,Won
PX7904,No,14_out,No,No,0,0,Yes,0,33.333333333333336,Won
PX7945,No,14_out,No,No,0,0,No,0,43.333333333333336,Won
PX8232,No,14_out,No,No,0,0,Not Discussed,0,57.5,Won
PX8464,No,14_out,No,No,0,0,No,0,53.333333333333336,Won
PX8485,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PX8524,No,14_out,No,No,0,0,Not Discussed,0,37.5,Won
PX8591,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Churned
PX8630,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
PX8836,No,45_out,No,No,1,0,Not Discussed,0,16.666666666666668,Won
PX9762,No,14_out,No,No,0,0,No,0,60.0,Won
PX9764,No,14_out,Not Discussed,No,1,0,Not Discussed,0,8.333333333333334,Won
PY0042,No,14_out,No,No,0,0,No,0,50.0,Won
PY0148,No,14_out,No,No,0,0,No,0,60.0,Churned
PY0421,No,prior_year,Not Discussed,No,1,0,No,0,10.0,Won
PY0860,No,14_out,No,No,0,0,Not Discussed,1,10.0,Won
PY0901,No,prior_year,No,No,0,0,Yes,1,90.0,Won
PY1250,No,14_out,No,No,0,0,Not Discussed,0,47.5,Won
PY1498,No,14_out,No,No,0,0,Yes,1,25.0,Won
PY1631,No,14_out,Not Discussed,No,1,0,Not Discussed,0,23.33333333333333,Won
PY2140,No,14_out,Not Discussed,No,1,0,Not Discussed,0,28.0,Won
PY3171,No,14_out,No,No,0,0,No,0,26.666666666666668,Won
PY3281,No,14_out,No,No,0,0,Not Discussed,1,33.333333333333336,Won
PY3410,No,pre_renewal,No,No,1,0,No,0,40.0,Won
PY3493,No,14_out,No,No,0,0,Yes,0,50.0,Won
PY3512,No,14_out,No,No,0,0,Not Discussed,0,43.333333333333336,Won
PY3579,No,14_out,No,No,0,0,No,0,50.0,Won
PY3617,No,14_out,No,No,1,0,Not Discussed,0,12.5,Won
PY3649,No,45_out,No,No,1,0,No,0,25.0,Won
PY3888,No,45_out,No,No,0,0,Not Discussed,0,50.0,Won
PY3988,No,pre_renewal,No,No,0,0,No,0,50.0,Won
PY4596,No,14_out,Not Discussed,No,0,0,Not Discussed,0,23.33333333333333,Won
PY5198,No,14_out,No,No,1,0,No,0,25.0,Won
PY5313,No,14_out,No,No,1,0,Yes,0,0.0,Churned
PY5477,No,14_out,No,No,1,0,Yes,0,25.0,Churned
PY5654,No,pre_renewal,No,No,1,0,Not Discussed,0,25.0,Won
PY6314,No,prior_year,Not Discussed,No,1,0,No,0,5.0,Won
PY6386,No,14_out,Not Discussed,No,1,0,Yes,0,0.0,Won
PY6474,Not Discussed,Not Discussed,Not Discussed,Not Discussed,1,0,Not Discussed,0,,Won
PY6660,No,45_out,Not Discussed,No,1,0,No,0,8.333333333333334,Won
PY6747,No,pre_renewal,No,No,0,0,Yes,0,50.0,Won
PY6871,No,45_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
PY6933,No,14_out,No,No,0,0,No,0,63.333333333333336,Won
PY7253,No,14_out,Not Discussed,No,1,0,Not Discussed,0,12.5,Won
PY7330,No,45_out,Not Discussed,No,1,0,No,0,28.0,Won
PY7639,No,14_out,No,No,1,0,Not Discussed,0,0.0,Won
PY7703,No,14_out,No,No,0,0,Not Discussed,0,65.0,Won
PY7723,No,14_out,Not Discussed,No,1,0,Not Discussed,0,0.0,Won
PY7920,No,14_out,Not Discussed,No,1,0,Not Discussed,0,7.142857142857143,Churned
PY8069,No,14_out,No,No,0,0,Not Discussed,0,33.333333333333336,Won
PY8192,No,pre_renewal,No,No,0,1,Not Discussed,1,80.0,Churned
PY8297,No,14_out,No,No,1,0,Not Discussed,0,25.0,Won
PY8360,No,14_out,No,No,1,0,Not Discussed,0,12.5,Churned
PY8429,No,14_out,No,No,0,0,Not Discussed,0,35.0,Won
PY8668,No,prior_year,Not Discussed,No,1,0,Not Discussed,0,10.0,Won
PY8801,No,14_out,No,No,0,0,Not Discussed,0,60.0,Won
PY8898,No,14_out,No,No,0,0,Yes,0,50.0,Won
PY9073,No,14_out,No,No,0,0,Not Discussed,0,50.0,Won
PY9385,No,14_out,No,No,0,1,Not Discussed,0,50.0,Won
